fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,symbol,period_type,statement_type
2024-09-30,USD,584626000000,175792000000,75091000000,75091000000,36103000000.0,51638000000,408834000000,314444000000.0,,,,23081000000.0,,,12960000000,2938000000.0,,325475000000,161477000000,84570000000.0,,,5649000000.0,163998000000,79802000000.0,54890000000.0,,,134692000000.0,60602000000,29306000000.0,259151000000,,152862000000,110000000,10735000000,AMZN,Quarterly,balance
2024-12-31,USD,624894000000,190867000000,78779000000,78779000000,34214000000.0,55451000000,434027000000,328806000000.0,,8602000000.0,8602000000.0,23074000000.0,,,22423000000,247000000.0,,338924000000,179431000000,94363000000.0,,,151000000.0,159493000000,78277000000.0,52623000000.0,,,130900000000.0,66965000000,28593000000.0,285970000000,,172866000000,111000000,10721000000,AMZN,Annual,balance
2024-12-31,USD,624894000000,190867000000,78779000000,78779000000,34214000000.0,55451000000,434027000000,328806000000.0,,8602000000.0,8602000000.0,23074000000.0,,,22423000000,247000000.0,,338924000000,179431000000,94363000000.0,,,151000000.0,159493000000,78277000000.0,52623000000.0,,,130900000000.0,66965000000,28593000000.0,285970000000,,172866000000,111000000,10771000000,AMZN,Quarterly,balance
2025-03-31,USD,643256000000,184645000000,66207000000,66207000000,35864000000.0,54216000000,458611000000,351276000000.0,,,,23089000000.0,,,28358000000,365000000.0,,337389000000,176171000000,89241000000.0,,,76000000.0,161218000000,79871000000.0,53374000000.0,,,133245000000.0,66331000000,27973000000.0,305867000000,,189993000000,111000000,10793000000,AMZN,Quarterly,balance
2025-06-30,USD,682170000000,191420000000,57741000000,57741000000,40825000000.0,57415000000,490750000000,379741000000.0,,,,23155000000.0,,,35439000000,356000000.0,,348395000000,186921000000,98285000000.0,,,173000000.0,161474000000,83221000000.0,50718000000.0,,,133939000000.0,66974000000,27535000000.0,333775000000,,208157000000,112000000,10806000000,AMZN,Quarterly,balance
2025-09-30,USD,727921000000,196866000000,66922000000,66922000000,41494000000.0,61175000000,531055000000,407891000000.0,,,,23260000000.0,,,27275000000,302000000.0,,358290000000,195196000000,106032000000.0,,,220000000.0,163094000000,84677000000.0,50742000000.0,,,135419000000.0,68051000000,27675000000.0,369631000000,,229344000000,112000000,10845000000,AMZN,Quarterly,balance
2025-12-31,USD,818042000000,229083000000,86810000000,86810000000,38325000000.0,67729000000,588959000000,443079000000.0,,9197000000.0,9197000000.0,23273000000.0,,,36219000000,300000000.0,,406977000000,218005000000,121909000000.0,,,455000000.0,188972000000,87339000000.0,65648000000.0,,,152987000000.0,75520000000,35985000000.0,411065000000,,250536000000,112000000,10827000000,AMZN,Annual,balance
2025-12-31,USD,818042000000,229083000000,86810000000,86810000000,38325000000.0,67729000000,588959000000,443079000000.0,,9197000000.0,9197000000.0,23273000000.0,,,36219000000,300000000.0,,406977000000,218005000000,121909000000.0,,,455000000.0,188972000000,87339000000.0,65648000000.0,,,152987000000.0,75520000000,35985000000.0,411065000000,,250536000000,112000000,10863000000,AMZN,Quarterly,balance
2026-03-31,USD,916630000000,255155000000,101816000000,101816000000,36534000000.0,75532000000,661475000000,,,,,23449000000.0,,,41273000000,,,474716000000,216756000000,124749000000.0,,,,257960000000,90814000000.0,119074000000.0,,,209888000000.0,71120000000,48072000000.0,441914000000,,280791000000,113000000,10874000000,AMZN,Quarterly,balance
2026-06-30,None,1095689000000,249264000000,78213000000,78213000000,38184000000.0,88092000000,846425000000,,,,,23504000000.0,,,44775000000,,,544069000000,241274000000,147440000000.0,,,,302795000000,,,,,223232000000.0,73406000000,,551620000000,,343438000000,113000000,10903000000,AMZN,Quarterly,balance
2006-06-30,USD,103377000000,39591000000,7100000000,7100000000,3111000000.0,22336000000,63786000000,13963000000.0,,1657000000.0,1657000000.0,10324000000.0,,,2890000000,4154000000.0,,69828000000,34118000000,22395000000.0,,,7907000000.0,35710000000,,13872000000.0,,,21779000000.0,22395000000,,33549000000,-43567000000.0,47647000000,29823000000,1560100000,IBM,Quarterly,balance
2006-09-30,USD,104155000000,40668000000,8484000000,8484000000,3134000000.0,22683000000,63487000000,14059000000.0,,1599000000.0,1599000000.0,10337000000.0,,,2417000000,3950000000.0,,69907000000,34929000000,22249000000.0,,,8555000000.0,34978000000,,13436000000.0,,,21991000000.0,22249000000,,34248000000,-45096000000.0,49402000000,30257000000,1534300000,IBM,Quarterly,balance
2006-12-31,USD,103234000000,44660000000,8022000000,8022000000,2810000000.0,26848000000,58574000000,14440000000.0,,2203000000.0,2203000000.0,12854000000.0,,,2634000000,4346000000.0,,74728000000,40091000000,7964000000.0,,,8902000000.0,34637000000,,13780000000.0,,,22682000000.0,9968000000,,28506000000,-46296000000.0,52432000000,31271000000,1553535384,IBM,Annual,balance
2006-12-31,USD,103234000000,44660000000,8022000000,8022000000,2810000000.0,26848000000,58574000000,14440000000.0,,2203000000.0,2203000000.0,12854000000.0,,,2634000000,4346000000.0,,74728000000,40091000000,7964000000.0,,,8902000000.0,34637000000,,13780000000.0,,,22682000000.0,9968000000,,28506000000,-46296000000.0,52432000000,31271000000,1499500000,IBM,Quarterly,balance
2007-03-31,USD,101619000000,42446000000,6953000000,6953000000,2912000000.0,24017000000,59173000000,14414000000.0,,2157000000.0,2157000000.0,13103000000.0,,,3829000000,4735000000.0,,73810000000,36763000000,6859000000.0,,,9661000000.0,37047000000,,14285000000.0,,,23946000000.0,8767000000,,27809000000,-49726000000.0,53878000000,32264000000,1522800000,IBM,Quarterly,balance
2007-06-30,USD,102548000000,42293000000,7010000000,7010000000,2848000000.0,24287000000,60255000000,14479000000.0,,2090000000.0,2090000000.0,13201000000.0,,,3179000000,4969000000.0,,85792000000,48084000000,6653000000.0,,,20543000000.0,37708000000,,14179000000.0,,,34722000000.0,9215000000,,16756000000,-64125000000.0,55503000000,33374000000,1460800000,IBM,Quarterly,balance
2007-09-30,USD,108609000000,46588000000,9295000000,9295000000,2855000000.0,24801000000,62021000000,14836000000.0,,2162000000.0,2162000000.0,13843000000.0,,,4528000000,5109000000.0,,88063000000,45011000000,6732000000.0,,,16546000000.0,43052000000,,18775000000.0,,,35321000000.0,10343000000,,20546000000,-63943000000.0,57298000000,34705000000,1405800000,IBM,Quarterly,balance
2007-12-31,USD,120431000000,53177000000,14991000000,14991000000,2664000000.0,28789000000,67254000000,15081000000.0,,2107000000.0,2107000000.0,14285000000.0,,,1155000000,5578000000.0,,91961000000,44310000000,8054000000.0,,,12235000000.0,47651000000,,23039000000.0,,,35274000000.0,10546000000,,28470000000,-63945000000.0,60640000000,35188000000,1450570579,IBM,Annual,balance
2007-12-31,USD,120431000000,53177000000,14991000000,14991000000,2664000000.0,28789000000,67254000000,15081000000.0,,2107000000.0,2107000000.0,14285000000.0,,,1155000000,5578000000.0,,91961000000,44310000000,8054000000.0,,,12235000000.0,47651000000,,23039000000.0,,,35274000000.0,10546000000,,28470000000,-63945000000.0,60640000000,35188000000,1383000000,IBM,Quarterly,balance
2008-03-31,USD,121823000000,48425000000,10786000000,10786000000,2976000000.0,26894000000,73398000000,15470000000.0,,3122000000.0,3122000000.0,18624000000.0,,,1241000000,6528000000.0,,93095000000,47048000000,7329000000.0,,,15235000000.0,46047000000,,19951000000.0,,,35186000000.0,10372000000,,28728000000,-66619000000.0,62378000000,36252000000,1404300000,IBM,Quarterly,balance
2008-06-30,USD,120928000000,46312000000,9626000000,9626000000,2915000000.0,27228000000,74616000000,15386000000.0,,3277000000.0,3277000000.0,19624000000.0,,,221000000,6322000000.0,,92664000000,44683000000,7531000000.0,,,12710000000.0,47981000000,,21522000000.0,,,34232000000.0,10796000000,,28264000000,-71068000000.0,64456000000,37882000000,1395800000,IBM,Quarterly,balance
2008-09-30,USD,115910000000,44187000000,9755000000,9755000000,3000000000.0,24939000000,71723000000,14659000000.0,,3050000000.0,3050000000.0,18861000000.0,,,1000000,6492000000.0,,88391000000,44752000000,6770000000.0,,,16181000000.0,43639000000,,18232000000.0,,,34413000000.0,9749000000,,27519000000,-73571000000.0,66600000000,38874000000,1379100000,IBM,Quarterly,balance
2008-12-31,USD,109524000000,49004000000,12741000000,12741000000,2701000000.0,27555000000,60520000000,14305000000.0,,2876000000.0,2876000000.0,18226000000.0,,,166000000,5841000000.0,,96059000000,42435000000,7014000000.0,,,11236000000.0,53624000000,,22689000000.0,,,33926000000.0,13946000000,,13465000000,-74171000000.0,70353000000,39129000000,1381773136,IBM,Annual,balance
2008-12-31,USD,109524000000,49004000000,12741000000,12741000000,2701000000.0,27555000000,60520000000,14305000000.0,,2876000000.0,2876000000.0,18226000000.0,,,166000000,5841000000.0,,96059000000,42435000000,7014000000.0,,,11236000000.0,53624000000,,22689000000.0,,,33926000000.0,13946000000,,13465000000,-74171000000.0,70353000000,39129000000,1344300000,IBM,Quarterly,balance
2009-03-31,USD,101944000000,43995000000,12294000000,12294000000,2759000000.0,23463000000,57949000000,13727000000.0,,2721000000.0,2721000000.0,18070000000.0,,,1000000,5478000000.0,,88251000000,37425000000,5878000000.0,,,9870000000.0,50826000000,,21106000000.0,,,30976000000.0,9238000000,,13601000000,-76148000000.0,71968000000,39430000000,1349500000,IBM,Quarterly,balance
2009-06-30,USD,103655000000,44435000000,11678000000,11678000000,2691000000.0,23856000000,59220000000,13948000000.0,-24721000000.0,2580000000.0,2580000000.0,18737000000.0,,,848000000,5362000000.0,,88182000000,36430000000,5869000000.0,,,8504000000.0,51752000000,,20868000000.0,,,29372000000.0,9463000000,27600000000.0,15379000000,-77679000000.0,74328000000,39774000000,1336900000,IBM,Quarterly,balance
2009-09-30,USD,103675000000,43446000000,9532000000,9532000000,2546000000.0,23622000000,60229000000,14189000000.0,-25600000000.0,2436000000.0,2436000000.0,19272000000.0,,,1980000000,5766000000.0,,85182000000,32960000000,6145000000.0,,,4885000000.0,52222000000,,20583000000.0,,,25468000000.0,10014000000,28290000000.0,18395000000,-78411000000.0,76812000000,40482000000,1338200000,IBM,Quarterly,balance
2009-12-31,USD,109022000000,48935000000,12183000000,12183000000,2493000000.0,26793000000,60087000000,14165000000.0,-25431000000.0,2513000000.0,2513000000.0,20190000000.0,,,1791000000,5675000000.0,,86267000000,36002000000,7436000000.0,,,4168000000.0,50265000000,,21932000000.0,,,26100000000.0,9727000000,24772000000.0,22637000000,-81243000000.0,80900000000,41810000000,1341400000,IBM,Annual,balance
2009-12-31,USD,109022000000,48935000000,12183000000,12183000000,2493000000.0,26793000000,60087000000,14165000000.0,-25431000000.0,2513000000.0,2513000000.0,20190000000.0,,,1791000000,5675000000.0,,86267000000,36002000000,7436000000.0,,,4168000000.0,50265000000,,21932000000.0,,,26100000000.0,9727000000,24772000000.0,22637000000,-81243000000.0,80900000000,41810000000,1340700000,IBM,Quarterly,balance
2010-03-31,USD,105208000000,45697000000,12472000000,12472000000,2524000000.0,23511000000,59511000000,13841000000.0,-25178000000.0,2618000000.0,2618000000.0,20889000000.0,,,1505000000,5685000000.0,,83059000000,34576000000,6345000000.0,,,5014000000.0,48484000000,,21305000000.0,,,26319000000.0,8986000000,23722000000.0,22033000000,-85238000000.0,82783000000,42665000000,1321600000,IBM,Quarterly,balance
2010-06-30,USD,103420000000,44895000000,10325000000,10325000000,2595000000.0,23492000000,58525000000,13534000000.0,-24758000000.0,2526000000.0,2526000000.0,20544000000.0,,,1916000000,6567000000.0,,82244000000,34993000000,7233000000.0,,,5633000000.0,47251000000,,21017000000.0,,,26650000000.0,8561000000,22893000000.0,21059000000,-89276000000.0,85323000000,43522000000,1296700000,IBM,Quarterly,balance
2010-09-30,USD,107174000000,44469000000,9859000000,9859000000,2629000000.0,24496000000,62705000000,14009000000.0,-25927000000.0,3047000000.0,3047000000.0,22703000000.0,,,1227000000,6258000000.0,,84815000000,35443000000,7084000000.0,,,5556000000.0,49372000000,,21899000000.0,,,27455000000.0,9396000000,23987000000.0,22238000000,-92707000000.0,88095000000,44328000000,1272800000,IBM,Quarterly,balance
2010-12-31,USD,113452000000,48116000000,10661000000,10661000000,2450000000.0,28225000000,65334000000,14096000000.0,-26193000000.0,3488000000.0,3488000000.0,25136000000.0,,,990000000,5790000000.0,,90280000000,40562000000,7804000000.0,,,6778000000.0,49718000000,,21846000000.0,,,28624000000.0,10184000000,24204000000.0,23046000000,-96161000000.0,92532000000,45418000000,1287400000,IBM,Annual,balance
2010-12-31,USD,113452000000,48116000000,10661000000,10661000000,2450000000.0,28225000000,65334000000,14096000000.0,-26193000000.0,3488000000.0,3488000000.0,25136000000.0,,,990000000,5790000000.0,,90280000000,40562000000,7804000000.0,,,6778000000.0,49718000000,,21846000000.0,,,28624000000.0,10184000000,24204000000.0,23046000000,-96161000000.0,92532000000,45418000000,1258400000,IBM,Quarterly,balance
2011-03-31,USD,112960000000,47524000000,12763000000,12763000000,2549000000.0,25658000000,65438000000,14208000000.0,-26557000000.0,3324000000.0,3324000000.0,25408000000.0,,,482000000,6072000000.0,,90185000000,40387000000,6747000000.0,,,8508000000.0,49798000000,,21748000000.0,,,30257000000.0,9781000000,24325000000.0,22671000000,-100078000000.0,94590000000,46278000000,1240000000,IBM,Quarterly,balance
2011-06-30,USD,113474000000,46937000000,11714000000,11714000000,2573000000.0,26381000000,66536000000,14239000000.0,-26887000000.0,3205000000.0,3205000000.0,25609000000.0,,10422000000.0,50000000,6219000000.0,,90263000000,39843000000,7112000000.0,,,7858000000.0,50420000000,,21915000000.0,,,29773000000.0,9850000000,24865000000.0,23127000000,-104073000000.0,97334000000,46975000000,1221400000,IBM,Quarterly,balance
2011-09-30,USD,110158000000,45373000000,11303000000,11303000000,2663000000.0,24987000000,64786000000,13887000000.0,-26252000000.0,3033000000.0,3033000000.0,24913000000.0,,9830000000.0,0,6420000000.0,,87780000000,36028000000,7093000000.0,,,6071000000.0,51752000000,,24089000000.0,,,30160000000.0,9252000000,24029000000.0,22291000000,-107434000000.0,100266000000,47558000000,1204900000,IBM,Quarterly,balance
2011-12-31,USD,116433000000,50928000000,11922000000,11922000000,2595000000.0,29561000000,65505000000,13883000000.0,-26241000000.0,3392000000.0,3392000000.0,26213000000.0,,10776000000.0,0,6850000000.0,,96198000000,42123000000,8517000000.0,,,8465000000.0,54075000000,,22857000000.0,,,31320000000.0,9631000000,27370000000.0,20138000000,-110963000000.0,104857000000,48129000000,1213800000,IBM,Annual,balance
2011-12-31,USD,116433000000,50928000000,11922000000,11922000000,2595000000.0,29561000000,65505000000,13883000000.0,-26241000000.0,3392000000.0,3392000000.0,26213000000.0,,10776000000.0,0,6850000000.0,,96198000000,42123000000,8517000000.0,,,8465000000.0,54075000000,,22857000000.0,,,31320000000.0,9631000000,27370000000.0,20138000000,-110963000000.0,104857000000,48129000000,1188700000,IBM,Quarterly,balance
2012-03-31,USD,115347000000,48847000000,11835000000,11835000000,2754000000.0,26841000000,66499000000,13946000000.0,-26496000000.0,3641000000.0,3641000000.0,27468000000.0,,10549000000.0,500000000,6917000000.0,,94564000000,38209000000,7416000000.0,,,6293000000.0,56355000000,,25760000000.0,,,32053000000.0,9047000000,26691000000.0,20701000000,-114020000000.0,107036000000,48800000000,1174200000,IBM,Quarterly,balance
2012-06-30,USD,113832000000,47392000000,10864000000,10864000000,2758000000.0,26857000000,66439000000,13865000000.0,-26293000000.0,3657000000.0,3657000000.0,27735000000.0,,10795000000.0,323000000,6590000000.0,,93268000000,38903000000,7482000000.0,,,7669000000.0,54365000000,,24766000000.0,,,32435000000.0,9258000000,25710000000.0,20472000000,-117116000000.0,109928000000,49157000000,1161900000,IBM,Quarterly,balance
2012-09-30,USD,115778000000,48141000000,11909000000,11909000000,2586000000.0,26763000000,67639000000,14027000000.0,-26688000000.0,3565000000.0,3565000000.0,28270000000.0,,10791000000.0,345000000,6538000000.0,,94111000000,39499000000,7085000000.0,,,9334000000.0,54612000000,,24333000000.0,,,33667000000.0,9703000000,26017000000.0,21541000000,-120115000000.0,112773000000,49603000000,1149300000,IBM,Quarterly,balance
2012-12-31,USD,119213000000,49433000000,10412000000,10412000000,2287000000.0,30578000000,69781000000,13996000000.0,-26505000000.0,3787000000.0,3787000000.0,29247000000.0,,12812000000.0,717000000,5439000000.0,,100229000000,43625000000,7952000000.0,,,9182000000.0,56604000000,,24088000000.0,,,33269000000.0,9591000000,28025000000.0,18860000000,-123131000000.0,117641000000,50110000000,1155400000,IBM,Annual,balance
2012-12-31,USD,119213000000,49433000000,10412000000,10412000000,2287000000.0,30578000000,69781000000,13996000000.0,-26505000000.0,3787000000.0,3787000000.0,29247000000.0,,12812000000.0,717000000,5439000000.0,,100229000000,43625000000,7952000000.0,,,9182000000.0,56604000000,,24088000000.0,,,33269000000.0,9591000000,28025000000.0,18860000000,-123131000000.0,117641000000,50110000000,1136400000,IBM,Quarterly,balance
2013-03-31,USD,117258000000,48949000000,10585000000,10585000000,2421000000.0,28196000000,68310000000,13597000000.0,-26459000000.0,3601000000.0,3601000000.0,29025000000.0,,11946000000.0,1407000000,6340000000.0,,98044000000,42122000000,7203000000.0,,,8725000000.0,55922000000,,24672000000.0,,,33397000000.0,8545000000,26840000000.0,19092000000,-125677000000.0,119713000000,50522000000,1124000000,IBM,Quarterly,balance
2013-06-30,USD,115153000000,47911000000,9558000000,9558000000,2389000000.0,28836000000,67241000000,13356000000.0,-26196000000.0,3418000000.0,3418000000.0,28846000000.0,,11828000000.0,799000000,6329000000.0,,97270000000,41037000000,6821000000.0,,,7830000000.0,56233000000,,26292000000.0,,,34122000000.0,9437000000,25774000000.0,17756000000,-129239000000.0,121883000000,50886000000,1109400000,IBM,Quarterly,balance
2013-09-30,USD,117845000000,47533000000,10072000000,10072000000,2492000000.0,28334000000,70313000000,13877000000.0,-26931000000.0,4003000000.0,4003000000.0,30882000000.0,,11675000000.0,160000000,6475000000.0,,97837000000,39222000000,6263000000.0,,,7702000000.0,58615000000,,28478000000.0,,,36180000000.0,8853000000,26051000000.0,19877000000,-131240000000.0,124885000000,51203000000,1098800000,IBM,Quarterly,balance
